ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,DATES,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_submodels,spatially_interpolated,apples,bananas,beans,bread,bulgur,cabbage,carrots,cassava,cassava_flour,cassava_meal,cheese,chickpeas,cocoyam,cowpeas,cucumbers,dates,eggplants,gari,garlic,groundnuts,lentils,maize,maize_flour,maize_meal,milk,millet,oil,onions,oranges,parsley,pasta,peas,plantains,potatoes,pulses,rice,salt,salt_iodised,sesame,sorghum,spinach,sugar,tea,tomatoes,tomatoes_paste,watermelons,wheat,wheat_flour,yam,yogurt,o_imp_apples,h_imp_apples,l_imp_apples,c_imp_apples,o_imp_bananas,h_imp_bananas,l_imp_bananas,c_imp_bananas,o_imp_beans,h_imp_beans,l_imp_beans,c_imp_beans,o_imp_bread,h_imp_bread,l_imp_bread,c_imp_bread,o_imp_bulgur,h_imp_bulgur,l_imp_bulgur,c_imp_bulgur,o_imp_cabbage,h_imp_cabbage,l_imp_cabbage,c_imp_cabbage,o_imp_carrots,h_imp_carrots,l_imp_carrots,c_imp_carrots,o_imp_cassava,h_imp_cassava,l_imp_cassava,c_imp_cassava,o_imp_cassava_flour,h_imp_cassava_flour,l_imp_cassava_flour,c_imp_cassava_flour,o_imp_cassava_meal,h_imp_cassava_meal,l_imp_cassava_meal,c_imp_cassava_meal,o_imp_cheese,h_imp_cheese,l_imp_cheese,c_imp_cheese,o_imp_chickpeas,h_imp_chickpeas,l_imp_chickpeas,c_imp_chickpeas,o_imp_cocoyam,h_imp_cocoyam,l_imp_cocoyam,c_imp_cocoyam,o_imp_cowpeas,h_imp_cowpeas,l_imp_cowpeas,c_imp_cowpeas,o_imp_cucumbers,h_imp_cucumbers,l_imp_cucumbers,c_imp_cucumbers,o_imp_dates,h_imp_dates,l_imp_dates,c_imp_dates,o_imp_eggplants,h_imp_eggplants,l_imp_eggplants,c_imp_eggplants,o_imp_gari,h_imp_gari,l_imp_gari,c_imp_gari,o_imp_garlic,h_imp_garlic,l_imp_garlic,c_imp_garlic,o_imp_groundnuts,h_imp_groundnuts,l_imp_groundnuts,c_imp_groundnuts,o_imp_lentils,h_imp_lentils,l_imp_lentils,c_imp_lentils,o_imp_maize,h_imp_maize,l_imp_maize,c_imp_maize,o_imp_maize_flour,h_imp_maize_flour,l_imp_maize_flour,c_imp_maize_flour,o_imp_maize_meal,h_imp_maize_meal,l_imp_maize_meal,c_imp_maize_meal,o_imp_milk,h_imp_milk,l_imp_milk,c_imp_milk,o_imp_millet,h_imp_millet,l_imp_millet,c_imp_millet,o_imp_oil,h_imp_oil,l_imp_oil,c_imp_oil,o_imp_onions,h_imp_onions,l_imp_onions,c_imp_onions,o_imp_oranges,h_imp_oranges,l_imp_oranges,c_imp_oranges,o_imp_parsley,h_imp_parsley,l_imp_parsley,c_imp_parsley,o_imp_pasta,h_imp_pasta,l_imp_pasta,c_imp_pasta,o_imp_peas,h_imp_peas,l_imp_peas,c_imp_peas,o_imp_plantains,h_imp_plantains,l_imp_plantains,c_imp_plantains,o_imp_potatoes,h_imp_potatoes,l_imp_potatoes,c_imp_potatoes,o_imp_pulses,h_imp_pulses,l_imp_pulses,c_imp_pulses,o_imp_rice,h_imp_rice,l_imp_rice,c_imp_rice,o_imp_salt,h_imp_salt,l_imp_salt,c_imp_salt,o_imp_salt_iodised,h_imp_salt_iodised,l_imp_salt_iodised,c_imp_salt_iodised,o_imp_sesame,h_imp_sesame,l_imp_sesame,c_imp_sesame,o_imp_sorghum,h_imp_sorghum,l_imp_sorghum,c_imp_sorghum,o_imp_spinach,h_imp_spinach,l_imp_spinach,c_imp_spinach,o_imp_sugar,h_imp_sugar,l_imp_sugar,c_imp_sugar,o_imp_tea,h_imp_tea,l_imp_tea,c_imp_tea,o_imp_tomatoes,h_imp_tomatoes,l_imp_tomatoes,c_imp_tomatoes,o_imp_tomatoes_paste,h_imp_tomatoes_paste,l_imp_tomatoes_paste,c_imp_tomatoes_paste,o_imp_watermelons,h_imp_watermelons,l_imp_watermelons,c_imp_watermelons,o_imp_wheat,h_imp_wheat,l_imp_wheat,c_imp_wheat,o_imp_wheat_flour,h_imp_wheat_flour,l_imp_wheat_flour,c_imp_wheat_flour,o_imp_yam,h_imp_yam,l_imp_yam,c_imp_yam,o_imp_yogurt,h_imp_yogurt,l_imp_yogurt,c_imp_yogurt,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2019-10-01,2019,10,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97,51.66,48.28,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.04,60.23,55.86,57.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29,25.13,23.46,24.01,,,,,,,,,,,,,1.19,1.22,1.16,1.19
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2019-11-01,2019,11,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,51.67,48.31,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.08,60.27,55.89,57.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.79,24.71,22.87,25,,,,,,,,,,,,,1.19,1.22,1.16,1.2
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2019-12-01,2019,12,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,51.66,48.33,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.67,59.84,55.5,56.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26.79,25.21,25.01,,,,,,,,,,,,,1.2,1.23,1.17,1.19
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-01-01,2020,1,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.03,51.69,48.38,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.75,58.86,54.64,56.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.58,25.35,23.81,25.39,,,,,,,,,,,,,1.19,1.22,1.16,1.2
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-02-01,2020,2,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97,51.62,48.33,49.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.17,59.28,55.05,56.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.15,26.98,25.33,26.75,,,,,,,,,,,,,1.2,1.23,1.16,1.21
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-03-01,2020,3,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,51.63,48.38,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02,59.13,54.91,62.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.18,28.13,26.23,29.04,,,,,,,,,,,,,1.22,1.25,1.18,1.28
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-04-01,2020,4,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.98,51.59,48.37,55.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83,67.9,63.76,67.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.77,31.2,30.33,31.39,,,,,,,,,,,,,1.32,1.33,1.31,1.4
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-05-01,2020,5,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,91,66.75,25,,,,,50,,,,,31,42,,,,,,,,,,,,,,,59.14,61.58,56.69,62.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.99,71.62,68.36,63.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19,33.04,31.34,29.11,,,,,,,,,,,,,1.47,1.51,1.44,1.4
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-06-01,2020,6,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,102.33,,,,,,,,90.63,66,25,,,,,50,,,,,27.53,42,,,,,,,,,,,,,,,65.57,67.93,63.21,68.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.64,64.75,58.52,64.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06,29.18,26.95,28.49,,,,,,,,,,,,,1.42,1.46,1.37,1.46
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-07-01,2020,7,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,89,66,25,,,,,50,,,,,28.23,42,,,,,,,,,,,,,,,73.23,75.74,70.73,74.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45,68.09,62.82,65.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57,29.11,28.03,28.52,,,,,,,,,,,,,1.5,1.54,1.46,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-08-01,2020,8,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,86.77,66,25,,,,,50,,,,,26.84,42.68,,,,,,,,,,,,,,,78.26,80.28,76.23,74.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.33,67.2,63.45,64.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57,29.13,28,27.99,,,,,,,,,,,,,1.56,1.59,1.54,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-09-01,2020,9,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,80.41,66.26,25,,,,,50,,,,,26.22,42.26,,,,,,,,,,,,,,,75.22,77.45,72.98,74.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.24,66.27,64.21,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86,28.65,27.07,28.11,,,,,,,,,,,,,1.53,1.56,1.5,1.51
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-10-01,2020,10,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,77.48,66,25,,,,,50,,,,,26.48,42.26,,,,,,,,,,,,,,,75.28,76.73,73.82,75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,65.16,63.63,64.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.34,29.31,27.37,29.39,,,,,,,,,,,,,1.52,1.53,1.5,1.53
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-11-01,2020,11,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,100.57,,,,,,,,76.37,65.2,25,,,,,50,,,,,28.27,42.37,,,,,,,,,,,,,,,75.42,75.69,75.15,76.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.54,66.92,64.17,64.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,31.21,29.25,31.32,,,,,,,,,,,,,1.55,1.56,1.53,1.56
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2020-12-01,2020,12,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,117.52,,,,,,,,78,56.26,25,,,,,50,,,,,30,39.52,,,,,,,,,,,,,,,77.26,78.37,76.14,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,66.58,63.21,62.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39,33.42,31.35,31.76,,,,,,,,,,,,,1.58,1.6,1.55,1.54
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-01-01,2021,1,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,119.75,,,,,,,,78.5,55.75,25,,,,,50,,,,,30.75,38.25,,,,,,,,,,,,,,,76.38,77.9,74.87,76.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89,63.37,60.42,62.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.87,33.03,30.7,32.78,,,,,,,,,,,,,1.54,1.57,1.52,1.54
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-02-01,2021,2,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,119.25,,,,,,,,75.25,58,25,,,,,50,,,,,30,36.5,,,,,,,,,,,,,,,75.99,77.78,74.19,75.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36,64.13,60.59,61.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.61,34.84,32.39,31.66,,,,,,,,,,,,,1.55,1.58,1.52,1.53
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-03-01,2021,3,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,142.75,,,,,,,,81.25,44,25,,,,,50,,,,,30,35.75,,,,,,,,,,,,,,,75.46,77.44,73.48,75.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48,63.38,59.57,61.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82,31.66,29.98,31.46,,,,,,,,,,,,,1.52,1.55,1.49,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-04-01,2021,4,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,137.08,,,,,,,,83,42.81,25,,,,,50,,,,,31.73,36.73,,,,,,,,,,,,,,,75.58,77.7,73.46,75.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.09,63.1,59.07,61.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98,33.02,30.94,31.31,,,,,,,,,,,,,1.51,1.55,1.48,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-05-01,2021,5,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,144.81,,,,,,,,83.87,45.1,25,,,,,50,,,,,31.29,37,,,,,,,,,,,,,,,75.39,77.61,73.17,75.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.59,64.69,60.49,62.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95,32.09,29.8,30.62,,,,,,,,,,,,,1.53,1.56,1.49,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-06-01,2021,6,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,59.85,,,,,,,,,,,,,,,,,,,,,,,148.19,,,,,,,,86.15,41.04,25,,,,,50,,,,,30.48,37.78,,,,,,,,,,,,,,,75.33,77.62,73.04,74.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.27,65.48,61.05,62.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.73,31.95,29.51,29.27,,,,,,,,,,,,,1.52,1.56,1.49,1.5
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-07-01,2021,7,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,67.26,,,,,,,,,,,,,,,,,,,,,,,141.37,,,,,,,,90,45.22,25,,,,,51.56,,,,,30.26,38.7,,,,,,,,,,,,,,,73.7,75.94,71.45,75.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.85,64.01,59.69,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.43,29.43,27.42,30.47,,,,,,,,,,,,,1.48,1.52,1.45,1.52
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-08-01,2021,8,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,79.31,,,,,,,,,,,,,,,,,,,,,,,149.1,,,,,,,,96.03,49.14,25,,,,,57.24,,,,,31.21,41.45,,,,,,,,,,,,,,,76.04,78.22,73.86,76.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.79,65.02,60.56,63.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82,32.24,31.41,31.26,,,,,,,,,,,,,1.53,1.56,1.49,1.55
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-09-01,2021,9,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,75.68,,,,,,,,,,,,,,,,,,,,,,,146.84,,,,,,,,90.72,49.56,25,,,,,60,,,,,30.2,45.52,,,,,,,,,,,,,,,76.66,78.96,74.36,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.48,66.77,62.2,64.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09,31.95,30.23,33.22,,,,,,,,,,,,,1.56,1.6,1.53,1.58
AFG,Afghanistan,Badakhshan,Argo,Badakhshan,37.03785,70.45621,gid_370378704562,2021-10-01,2021,10,AFN,"bread (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), wheat (1 KG, Index Weight = 1)",Jan-07,Nov-22,77.07,39.81,0.89,1,,,,72.87,,,,,,,,,,,,,,,,,,,,,,,166.77,,,,,,,,94.61,49.9,25,,,,,62.26,,,,,39.32,50,,,,,,,,,,,,,,,77.52,79.89,75.14,78.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.78,67.14,62.42,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.03,35.29,34.78,38.12,,,,,,,,,,,,,1.6,1.64,1.56,1.64
